task_index,session,scan_idx,unit_id,readout_id,brain_area,original_response,selectivity_full,selectivity_leave_self_out
155,6,6,7042,6521,RL,12.170771,0.3434187314886307,0.337776918070993
156,6,4,1685,1554,V1,78.091934,0.5667561045450937,0.5632541727720582
157,6,2,4449,4102,V1,31.787708,0.3101183151997612,0.30832286440184603
158,7,3,6841,6308,V1,5.7239275,0.24505214386354107,0.24503360613111108
159,4,7,26,22,V1,26.455778,0.3824147929289176,0.38005363820408783
160,9,4,1437,1334,AL,8.964631,0.12402218715783407,0.12129815035272427
161,5,6,5518,5063,AL,19.835804,0.5070162253712669,0.5046719161932087
162,5,6,7291,6677,AL,6.1365066,0.41669262479004626,0.4123506733120354
163,5,7,8322,7611,AL,15.9005165,0.28639298777099037,0.263313596095172
164,6,4,1244,1141,LM,37.5206,0.36297820700539024,0.3567080881122213
165,6,7,6144,5583,LM,66.00118,0.27232507633131803,0.2579722464313098
166,5,7,6657,6043,LM,28.53403,0.25109508427510746,0.2475041109032381
167,9,3,39,36,LM,5.9116316,0.2282207065545415,0.22759331576833172
168,9,6,4213,3908,RL,4.8141623,0.25389417433955314,0.2536165904585865
169,5,7,4310,3932,RL,12.60308,0.19140236636010863,0.1892226802856849
170,6,6,6773,6278,RL,3.6110773,0.19703356762514632,0.196414497800703
171,6,2,6656,6148,RL,63.767582,0.46504672143922987,0.3771290249792571
172,7,3,1724,1594,V1,5.5873637,0.25804766967801795,0.25791282337801813
173,6,2,5266,4867,V1,11.724867,0.15937507673737894,0.15931739705847436
174,6,2,7195,6643,V1,9.327271,0.13993481611489664,0.1380811709378601
175,6,7,7848,7151,V1,45.151188,0.3977242552638979,0.396262963174231
176,9,4,7064,6589,AL,7.8160224,0.17963499124072305,0.17764894523886876
177,8,5,7385,6979,AL,7.807388,0.4147941593973896,0.41180506046097465
178,6,4,7301,6759,AL,487.75153,0.667765349592702,0.6215142449578601
179,4,7,3657,3210,AL,2.0575511,0.051284492470719735,0.05125222197631484
180,8,5,1644,1559,LM,17.607264,0.15636078316465288,0.15504998091122527
181,6,7,6075,5517,LM,6.9454284,0.28217274688340005,0.2811704549409849
182,5,7,6642,6030,LM,7.80462,0.18622693620679956,0.1860189482516414
183,6,4,6406,5929,LM,30.42693,0.40313579381487374,0.3942535988319675
184,7,3,1522,1401,RL,5.6146226,0.13609023572004889,0.1353850733489672
185,6,4,3980,3655,RL,12.914923,0.23547217996881287,0.21113624657435848
186,5,7,6623,6013,RL,108.07948,0.5950423440530894,0.5727405973026877
187,5,7,2231,2035,RL,6.5834804,0.16673232074622282,0.16614131346010474
188,4,7,3301,2876,V1,28.748056,0.37638092589843997,0.3690360332748656
189,7,3,4662,4300,V1,89.81571,0.6699929509667285,0.6682580165965022
190,5,7,7116,6463,V1,6.716287,0.15966364240350644,0.1595434887323332
191,5,6,3430,3159,V1,22.566217,0.701123823520771,0.6983003975092594
192,7,5,4004,3624,AL,18.429306,0.4300696937056564,0.4079054580218885
193,5,6,5198,4779,AL,25.807781,0.4582016950734751,0.4300102785670452
194,5,7,6611,6002,AL,2.89813,0.2598386031704032,0.25803828112674587
195,6,4,6467,5973,AL,20.227558,0.19406104305690652,0.1830236140602188
196,9,6,1500,1384,LM,26.973238,0.26181431187859144,0.25769592622764503
197,7,5,7609,6874,LM,60.778164,0.3402491517366313,0.330798480062595
198,5,6,9254,8591,LM,14.383873,0.2993958724834252,0.29806213489998334
199,5,7,8092,7383,LM,13.553468,0.3583454893216478,0.3562243524454708
200,6,7,3341,3028,RL,9.866961,0.09833510722816102,0.09658757448987652
201,7,3,5142,4733,RL,58.827374,0.3067599432751605,0.28713828681992803
202,6,4,7352,6808,RL,544.8071,0.6114308569598015,0.5298463594051672
203,6,7,8092,7392,RL,15.678993,0.28975298946090433,0.28066682395253295
204,6,7,1534,1368,V1,11.90145,0.41054177555522325,0.41037097702084924
205,9,3,4830,4472,V1,24.272463,0.21644752973861742,0.21621166136552886
206,5,6,7207,6606,V1,35.875706,0.3545419145827994,0.35269301355451854
207,6,2,3660,3375,V1,65.9352,0.40887119708672237,0.4081549182588253
208,5,6,2044,1877,AL,14.23779,0.25098159766674466,0.23470434510027469
209,9,3,5446,5033,AL,8.886213,0.33677117811676593,0.32897593719406554
210,6,7,8051,7352,AL,7.8821583,0.3166368882940539,0.3150785790492692
211,5,6,2368,2178,AL,9.016469,0.3867761171060001,0.38551186313289515
212,9,6,1472,1357,LM,3.9455576,0.1211510209470201,0.12111953425863173
213,5,6,5384,4950,LM,26.25176,0.4690583716751961,0.46658848690678983
214,5,7,7098,6448,LM,20.052675,0.2739094535570428,0.26296842945054955
215,5,7,2725,2467,LM,8.910159,0.18387272850304837,0.18234961528184862
216,5,7,1440,1326,RL,16.937677,0.37268867157451624,0.36259359087508475
217,7,3,5033,4637,RL,5.779692,0.12416495178014708,0.12377205151468451
218,7,3,6832,6299,RL,5.112135,0.15240530437691158,0.15212218592279936
219,6,7,8337,7631,RL,5.105605,0.3169001434945742,0.31498022272896675
220,6,7,3828,3478,V1,16.871119,0.5400446175262754,0.5392553730554965
221,9,3,2009,1870,V1,13.650277,0.20954643884103463,0.20841708884003896
222,7,3,9019,8357,V1,3.9078355,0.35027028681819933,0.35021727945487213
223,7,5,5606,5073,V1,36.182682,0.46438162520486226,0.46401396980435344
224,8,5,1523,1447,AL,21.51369,0.3992129204162634,0.39367225005347073
225,9,3,5444,5031,AL,6.1353164,0.24908971394199272,0.24607665859158995
226,6,2,7270,6715,AL,38.825977,0.5659143134600637,0.5540130949853552
227,5,7,5016,4550,AL,48.33105,0.39727325499327715,0.38193044142860655
228,6,6,3645,3372,LM,11.5642395,0.2474781431273198,0.24576480152416857
229,6,6,6325,5867,LM,11.258911,0.18952304084339794,0.18900674530321965
230,6,7,8107,7407,LM,19.32984,0.33417528267333846,0.33244541436672254
231,7,5,2519,2277,LM,36.271935,0.44787369935957533,0.44208220619390387
232,7,5,1561,1414,RL,5.2169023,0.2714763389013467,0.270295504597158
233,8,5,7453,7041,RL,16.941845,0.3164288461195141,0.3040581642538937
234,8,5,9779,9190,RL,5.4526715,0.35652278245497504,0.35541062898557463
235,7,5,8698,7897,RL,2.832657,0.2270526579038936,0.22695285283492345
236,9,6,4772,4447,V1,6.81776,0.5111607289430875,0.5108585159305556
237,6,6,4094,3795,V1,23.605837,0.44840715252683877,0.44804863876930723
238,7,3,8972,8315,V1,6.8133855,0.2821677258186358,0.2819267860268259
239,6,7,2304,2071,V1,34.36203,0.3618355477664786,0.36076531236671294
240,6,7,3211,2905,AL,64.53967,0.4830800516979589,0.45812496163009175
241,9,3,1482,1368,AL,9.157443,0.22240793730900585,0.22067125426160328
242,5,7,7282,6614,AL,80.09027,0.4170062718769152,0.40031195395827823
243,6,2,7463,6893,AL,38.812263,0.18185822358408854,0.1772420340960401
244,6,6,4598,4267,LM,87.064606,0.39505267497975605,0.3699896787315846
245,5,7,4912,4461,LM,11.747297,0.40649164523829906,0.4034103670239914
246,4,7,7733,6888,LM,14.030243,0.3562002303656293,0.35327362814956276
247,9,6,67,60,LM,14.664691,0.37750072180025823,0.37619406849839654
248,9,6,1496,1381,RL,8.232052,0.24373415075732466,0.24329762651999823
249,9,3,7255,6670,RL,3.9880526,0.1641723024124817,0.16387489714330344
250,4,7,8007,7139,RL,25.582504,0.3150298074551855,0.3109628799899287
251,6,6,8052,7483,RL,7.5583925,0.16420628326247538,0.16359520910371167
252,7,5,1646,1491,V1,11.333346,0.2653017681494531,0.26484375343827726
253,6,7,6594,5988,V1,6.8131385,0.2650242105031289,0.264130191539468
254,4,7,8182,7297,V1,12.660694,0.535978495857625,0.5356130646678621
255,6,6,4051,3754,V1,20.135092,0.25057919243738785,0.24984854199258055
256,4,7,3358,2930,AL,7.8913393,0.39917536686227617,0.3896048203149521
257,4,7,6412,5685,AL,4.648306,0.19147174563308123,0.1906691780018588
258,4,7,7677,6832,AL,21.296227,0.5831423391232936,0.5741813216983426
259,4,7,8356,7459,AL,22.30455,0.45627859069978727,0.4286310801909077
260,6,7,909,804,LM,13.814762,0.42583360867351405,0.4227074345208427
261,9,3,5230,4836,LM,11.289049,0.20990119756075037,0.20591395224682357
262,7,5,8999,8165,LM,59.90687,0.5635724457592406,0.5544862990258506
263,6,2,7556,6973,LM,10.971036,0.4252203126802484,0.422668722228579
264,9,4,1443,1338,RL,11.09949,0.21886822416156884,0.21741904844689405
265,7,3,5183,4771,RL,21.978645,0.3420004219926094,0.32159073716799336
266,4,7,7782,6937,RL,4.975857,0.36373431414290613,0.3628406521661275
267,5,6,8996,8336,RL,8.733718,0.28455669252534627,0.2711980589507994
268,9,3,1771,1643,V1,17.891718,0.20196574950747778,0.20105193307948938
269,5,7,6958,6327,V1,3.6959434,0.27947734897190585,0.279430058519528
270,5,6,7363,6746,V1,55.271942,0.7202436982789882,0.7133654440827222
271,6,4,3471,3190,V1,73.931885,0.40776050416808607,0.4055424156254411
272,4,7,3283,2858,AL,71.894684,0.709134605309519,0.6967596232549997
273,5,6,5541,5083,AL,25.673235,0.3695657434968131,0.3530461069213645
274,6,4,7427,6879,AL,17.141481,0.5266849610401243,0.4646920596217894
275,5,6,2711,2480,AL,13.03252,0.2650939767405419,0.2574632506972664
276,6,4,5195,4791,LM,26.874624,0.22349078024703484,0.2212857961117293
277,7,5,6730,6072,LM,59.688812,0.3083354994993611,0.3024565536230084
278,4,7,7748,6903,LM,48.632954,0.4665369576192486,0.46250650790369086
279,4,7,7622,6784,LM,1.8417968,0.2551008342204491,0.2549434197679595
280,4,7,2780,2411,RL,3.8246906,0.1457149547374863,0.14567786239754418
281,5,6,4912,4511,RL,34.48431,0.660983773994551,0.648552239932612
282,5,6,7212,6611,RL,14.793549,0.3143322221899383,0.30488941215890714
283,6,4,1239,1136,RL,5.6607485,0.23422460100239173,0.22954492452547437
284,9,6,2379,2217,V1,119.62377,0.4495688758315406,0.4445763392437867
285,6,7,6230,5662,V1,8.52962,0.3583194589910246,0.3578750324478933
286,6,2,6972,6451,V1,12.911024,0.4604654927019454,0.4601784457801921
287,9,4,1332,1253,V1,12.986626,0.4602470332150659,0.460121344561522
288,5,6,2341,2152,AL,8.173401,0.3069277278857946,0.2956068180647275
289,9,3,5739,5305,AL,6.8599896,0.10117463819780134,0.09968724249114802
290,6,4,6480,5985,AL,10.8982115,0.24985547504877786,0.2413351861783945
291,8,5,7394,6986,AL,42.985054,0.6058019975703892,0.5811505172638289
292,5,7,2181,1988,LM,326.24817,0.6358200920910568,0.5594091123968881
293,6,7,7064,6411,LM,36.620842,0.20512024330608608,0.20165306250952791
294,5,6,7226,6620,LM,89.08144,0.3844578100724723,0.3636605740214348
295,8,5,3005,2855,LM,59.272186,0.40224810879645967,0.3836533921797934
296,9,6,2491,2327,RL,2.8792799,0.11581605700345829,0.11547993559169617
297,4,7,5688,5055,RL,52.05646,0.38717518111305005,0.3767592435046615
298,7,3,6786,6253,RL,111.41524,0.6228147866847352,0.5909961425153205
299,6,7,6067,5510,RL,2.6481795,0.34695034384552526,0.3464014770648062
300,9,4,2039,1894,V1,4.60195,0.40517706575971624,0.40513664951679995
301,9,3,7813,7190,V1,55.495094,0.5184656590195812,0.5171018343082237
302,6,2,6914,6394,V1,7.805887,0.3519372811445699,0.35171800033891987
303,8,5,6585,6235,V1,56.388474,0.6372719723414441,0.6369574782526097
304,6,2,2063,1893,AL,8.411308,0.17732687769240651,0.17572139431876155
305,8,5,8199,7727,AL,15.025505,0.37854027518237077,0.36236304631318983
306,7,5,8546,7750,AL,12.6283045,0.22922699681690736,0.22584144668482545
307,7,5,3924,3573,AL,14.459881,0.23502713735311342,0.2316442761385336
308,5,6,1484,1380,LM,23.34698,0.4417185939346545,0.4269973761777674
309,9,3,7340,6747,LM,7.067019,0.1948912501581569,0.19469810510383678
310,5,7,7448,6758,LM,11.635447,0.21610008225156851,0.2142443677460916
311,6,7,4735,4299,LM,49.188686,0.3678148226192612,0.3597091909185763
312,9,4,8231,7685,RL,2.6539285,0.1808489340178607,0.18034117750079529
313,4,7,5459,4851,RL,7.7261987,0.23521050844810687,0.23405680167269957
314,7,5,8602,7804,RL,1.3630406,0.3893471569104765,0.38880890410850344
315,6,2,2492,2291,RL,16.802366,0.22340683756344154,0.21362565873050082
316,8,5,2043,1944,V1,297.01123,0.7613402892642813,0.7520666535435172
317,9,3,5119,4735,V1,116.009476,0.6319958921836362,0.6235392357075558
318,6,4,7233,6694,V1,33.88776,0.46801528962904676,0.4656467448229471
319,7,3,588,536,V1,1.663994,0.2220320007659148,0.22193743069951052
320,6,2,3995,3685,AL,19.444756,0.41248282520102386,0.4112152484636383
321,7,3,7271,6720,AL,13.710285,0.4374295832416023,0.4278968057410948
322,8,5,10370,9745,AL,13.649767,0.1450761524618748,0.1433927610698481
323,5,6,4974,4571,AL,4.748693,0.16660543931708513,0.1662590418428329
324,7,5,4150,3758,LM,20.497736,0.39062662947793353,0.38543710565952555
325,7,5,6701,6048,LM,29.288103,0.45467874168653405,0.45035667894074866
326,7,3,7442,6886,LM,14.309601,0.28871559289404136,0.2842333765528946
327,9,3,962,888,LM,3.096076,0.2952736011239272,0.2936329853947183
328,8,5,1510,1434,RL,6.762624,0.20823990880518806,0.20801045069581925
329,6,4,4556,4194,RL,109.54204,0.716334632641187,0.7045177096689565
330,5,7,7103,6453,RL,6.0435815,0.543087093842681,0.5420064128168682
331,7,5,1560,1413,RL,13.891889,0.4124331482000854,0.40633920568334175
332,6,7,3937,3579,V1,20.95829,0.4895482481382482,0.48896034895050294
333,6,4,7096,6566,V1,30.584017,0.5828316983420309,0.5815268407494728
334,5,6,6872,6300,V1,28.310253,0.4181881644344339,0.4179491474342954
335,6,7,5531,5033,V1,56.03701,0.4178921421040328,0.4165682769645565
336,7,5,1461,1324,AL,8.60333,0.27231968838621706,0.25971460847869704
337,7,3,5013,4617,AL,5.9802556,0.183481401325433,0.18144142771746485
338,5,7,7104,6454,AL,22.929262,0.43454822773944735,0.4288932387879541
339,5,7,8573,7859,AL,30.996254,0.37643497673181897,0.3656547955393163
340,9,4,5562,5185,LM,11.32034,0.3443038767642527,0.3355059179721844
341,5,6,4337,3980,LM,27.557951,0.32363664147573395,0.3206455972215709
342,4,7,7978,7112,LM,18.632027,0.4988489381160254,0.4982318531219442
343,6,6,2124,1947,LM,61.66437,0.29465069516486175,0.27719845099745233
344,6,4,1178,1086,RL,2.881362,0.13068275207078917,0.13063555616768915
345,4,7,5563,4942,RL,11.907576,0.6045973620465049,0.6009111118048412
346,6,4,7532,6964,RL,3.0068088,0.22550765588583443,0.22228997547553037
347,6,4,6523,6023,RL,22.682184,0.5136699441541935,0.5114589302085693
348,6,4,5100,4705,V1,19.983051,0.407995105892795,0.4069256547823434
349,8,5,7633,7212,V1,1132.989,0.5281227248740423,0.45511454798758666
350,6,4,7518,6954,V1,27.927977,0.38154032084276884,0.37953448564938397
351,5,6,230,216,V1,53.41969,0.46357017103033155,0.46225939483905554
352,8,5,2362,2240,AL,43.619503,0.3609977492800358,0.2972822740959294
353,9,3,5294,4889,AL,64.68875,0.4287601885456229,0.4196784128988985
354,8,5,8145,7676,AL,160.44269,0.7819050243459583,0.7501782195609373
355,5,7,7067,6420,AL,135.94464,0.3784712963560661,0.33880578890386825
356,6,2,1374,1256,LM,9.91281,0.16982455113143463,0.1694629759351883
357,6,4,6592,6088,LM,57.50759,0.583265629141984,0.5715667030632647
358,4,7,7717,6872,LM,1502.7386,0.7591165653151937,0.6925571409610425
359,9,3,3827,3544,LM,15.382076,0.5016979756813615,0.5007076114575375
360,7,5,2034,1844,RL,31.023708,0.41981511665552984,0.41083004416834634
361,8,5,8573,8066,RL,21.57702,0.30133671144138896,0.2910287359757596
362,6,4,6646,6139,RL,5.131169,0.33440300419557767,0.33119412244627
363,6,4,1384,1272,RL,112.5088,0.35308263463084,0.2399241062345403
364,8,5,5219,4958,V1,90.351326,0.33147618044702265,0.3249045536082304
365,6,4,4297,3958,V1,203.64592,0.7235104164525128,0.7197190999222876
366,7,5,9012,8177,V1,23.569212,0.4278722353029467,0.42728639307513255
367,5,7,8099,7390,V1,31.638603,0.4604564898825392,0.4597800372512631
368,4,7,2648,2295,AL,36.555355,0.5001627145417845,0.4910704376525689
369,7,5,7351,6638,AL,3.7249012,0.2241112172720404,0.22343308646298837
370,6,6,8072,7501,AL,8.794788,0.24064725801469083,0.2337341228071614
371,5,7,8320,7609,AL,21.008177,0.38116659405168885,0.3001890166993977
372,9,6,4266,3960,LM,31.11429,0.2656156077073841,0.2599096972995967
373,9,3,1614,1491,LM,8.478382,0.16826016671815497,0.16770866516075195
374,8,5,9809,9218,LM,13.179745,0.333117291315305,0.33117765877898064
375,5,7,1085,1012,LM,96.59158,0.4650860510416702,0.4482796974916933
376,6,6,4247,3936,RL,8.849131,0.218194982539477,0.21636508569173651
377,8,5,7418,7007,RL,22.537352,0.25902588717062913,0.25597372480268865
378,7,3,8566,7933,RL,12.032378,0.37139147865191824,0.36616834203532955
379,5,6,8710,8055,RL,2.7177374,0.1469176612404916,0.14688274685542194
380,5,6,1996,1837,V1,20.573294,0.37428663756855635,0.3726406173960225
381,8,5,7965,7515,V1,9.611469,0.27502913603690415,0.27500317647886885
382,7,3,9158,8492,V1,20.22905,0.28938711902836206,0.28906005875519825
383,9,3,4048,3750,V1,17.807192,0.2693590467980943,0.26922911380094716
384,7,5,4673,4240,AL,7.7310677,0.37791678301335396,0.3758654612132245
385,9,3,8547,7879,AL,9.774418,0.33829850162154784,0.33753908355308193
386,6,7,6038,5481,AL,18.89807,0.503971062887627,0.49260616708587196
387,6,4,2192,2000,AL,15.48205,0.3356772641041121,0.31625905377779256
388,7,3,2626,2444,LM,1.7992527,0.2818248767645414,0.28155006813117395
389,6,6,6302,5845,LM,14.7876835,0.26474231969106776,0.26358418417878343
390,6,2,7543,6965,LM,70.746315,0.3466530513662505,0.33993525657266627
391,9,4,1224,1152,LM,85.31092,0.36871098127375945,0.34693872296544936
392,6,4,3827,3518,RL,13.8497305,0.1706794765945766,0.16858583473563768
393,6,2,5019,4637,RL,22.207058,0.39662352128424694,0.3917628203217155
394,5,6,7314,6697,RL,7.4170923,0.3120579116085,0.30550301429872184
395,5,6,9099,8438,RL,16.978449,0.3988075323639215,0.3870720103628659
396,5,7,2346,2143,V1,74.857,0.3552366456401615,0.3490627928372948
397,8,5,7847,7409,V1,151.52327,0.7368912343052816,0.729109123991061
398,7,5,8888,8065,V1,25.854277,0.5694801681702495,0.5692624132025251
399,6,6,825,760,V1,8.123765,0.13385146274502013,0.13338637382770807
400,5,7,5245,4773,AL,25.487444,0.5685792637820511,0.53003450623798
401,7,5,7584,6854,AL,11.305646,0.2492270847109145,0.24159192484586747
402,7,3,7341,6786,AL,170.65068,0.6924426779255121,0.6702502464430528
403,7,5,8548,7752,AL,4.89353,0.391983959963289,0.3909412178629694
404,4,7,1029,842,LM,167.04759,0.5047741623241883,0.40653818493620775
405,7,3,4424,4078,LM,7.448011,0.273610750660134,0.27157841176001196
406,4,7,7731,6886,LM,24.219866,0.5169411138674294,0.511144594027191
407,4,7,3952,3465,LM,23.934525,0.612517750776187,0.6112763589548093
408,9,4,2266,2105,RL,11.4604845,0.2541619032472018,0.24956175214145393
409,9,3,8510,7843,RL,19.330416,0.23774652255674075,0.23118632553131083
410,4,7,8214,7328,RL,4.73612,0.21934717882513,0.21891604937775502
411,7,3,9037,8375,RL,0.2951282,0.3474694594860094,0.3473635406283839
412,6,7,1326,1180,V1,17.721014,0.510383443660762,0.5090676698303634
413,4,7,5707,5072,V1,78.8561,0.5597515429540213,0.5580327202765021
414,7,3,9020,8358,V1,21.687433,0.34093283076359326,0.340413752934232
415,5,6,4475,4107,V1,17.087103,0.28607241315294973,0.28454827418995654
416,9,4,5095,4748,AL,6.6459365,0.10208827997423693,0.10157913796935825
417,7,3,4279,3940,AL,19.912407,0.5080830908631593,0.4933903893903978
418,6,4,7286,6744,AL,26.52204,0.34430114149284985,0.3094993661115443
419,5,6,8578,7923,AL,22.225985,0.10582736639812931,0.09471233496386386
420,8,5,4502,4277,LM,32.831074,0.22299483543866377,0.2219216990552332
421,9,3,4458,4126,LM,9.772085,0.27229307178345596,0.2680221274905109
422,4,7,7757,6912,LM,10.365548,0.4597198437206872,0.45911726283317233
423,9,3,106,101,LM,8.623409,0.3513250180379188,0.34553920884613637
424,6,7,3134,2838,RL,2.787278,0.0836582560208194,0.08355885362808665
425,7,5,6942,6273,RL,12.76137,0.25863502137985683,0.2572155714997105
426,5,7,7388,6707,RL,55.845177,0.4835670969408702,0.471878268452505
427,5,6,8602,7947,RL,16.056723,0.43911533118227836,0.4267343213770293
428,8,5,5124,4867,V1,8.910343,0.5519831197937887,0.5513386973514892
429,9,3,5149,4763,V1,23.111422,0.2074892670552737,0.20626355842176594
430,6,6,8402,7823,V1,12.086261,0.4604842696846169,0.4598241361624253
431,6,4,3548,3265,V1,49.379955,0.5677307836917419,0.5664083141935663
432,8,5,5416,5140,AL,130.39655,0.7999340367306085,0.7955890671762258
433,9,3,1560,1439,AL,4.7331724,0.28177945327257564,0.2768118111657064
434,5,6,6698,6132,AL,17.516962,0.3749671230882482,0.3705758299799675
435,6,6,1589,1456,AL,7.061855,0.34915195652381115,0.3480824796936488
436,5,7,1450,1335,LM,34.609093,0.6375307573344091,0.6135955684068636
437,9,3,7336,6743,LM,4.79276,0.24332016638828707,0.24118332667478265
438,7,5,8614,7815,LM,14.587861,0.44113575538939304,0.4389203182536039
439,7,5,36,33,LM,6.738058,0.2699433411890219,0.26952548074454014
440,9,4,2569,2388,RL,7.7713227,0.28298237886251865,0.28190373678306346
441,7,3,4323,3981,RL,16.04914,0.3876156812100857,0.3863585585445204
442,6,2,6670,6161,RL,9.920972,0.1669226298729347,0.1664690561039724
443,6,6,8384,7805,RL,8.150442,0.18738299821129656,0.1863818329216655
444,6,6,1750,1598,V1,20.161106,0.4184228785432661,0.4175287309528808
445,6,4,4533,4178,V1,101.04035,0.3930084156905496,0.3699395095815154
446,7,3,8651,8017,V1,6.0059633,0.38356881222863853,0.383526148958085
447,6,4,677,628,V1,219.30011,0.6381453838790331,0.6356055739981629
448,9,4,4176,3892,AL,8.322717,0.24003155580853008,0.23928041815377674
449,7,5,7377,6662,AL,1.9888812,0.17239360973065285,0.16999023498719712
450,6,6,8055,7486,AL,10.543704,0.21486760098917795,0.21284088393668105
451,9,4,5535,5161,AL,6.851562,0.07363937305197701,0.07327452478346075
452,6,6,4842,4490,LM,21.538113,0.20869969831274165,0.2049863997891811
453,4,7,6256,5547,LM,11.354139,0.31902580920931567,0.31730660052703774
454,6,2,6646,6138,LM,8.46619,0.1817576372781186,0.18138613623827743
455,6,4,6219,5758,LM,239.23479,0.7268925041463918,0.6945437064288084
456,4,7,3353,2926,RL,18.567137,0.22105561334121687,0.21937626056619763
457,7,3,5438,5009,RL,7.895125,0.31445463650102173,0.31285662078590676
458,6,2,7101,6568,RL,104.35752,0.6739883448278895,0.6421823652460161
459,6,7,8100,7400,RL,1.252885,0.476755159729027,0.47667753483662423
460,8,5,4813,4575,V1,51.959732,0.6653090966521192,0.6649530244055472
461,9,3,5316,4910,V1,32.263428,0.2951103648505764,0.2943826378724488
462,6,2,6723,6210,V1,57.218826,0.47259748644944677,0.4719239449443482
463,6,6,5432,5038,V1,18.830439,0.35079812533649257,0.34919993407063743
464,9,6,5209,4859,AL,26.37543,0.447839963211636,0.4233264528907209
465,8,5,8580,8073,AL,19.54188,0.29544235480024655,0.2766173178986383
466,5,6,6714,6148,AL,5.1302404,0.37973343624511935,0.37010504844553826
467,9,4,3683,3422,AL,22.574402,0.3096522834421199,0.2994302925359913
468,9,4,4937,4600,LM,38.506516,0.43701123949733145,0.41577801700795686
469,6,2,4200,3867,LM,46.352814,0.26688183240738006,0.2561085609120227
470,5,7,7495,6799,LM,65.13659,0.40297366204323926,0.3895838872684928
471,6,4,2331,2118,LM,13.83596,0.3394692369857249,0.33822755459576515
472,8,5,5758,5461,RL,47.761826,0.4988490285681031,0.484628513976855
473,9,3,5772,5335,RL,7.9444094,0.16211338757635874,0.1610222580038773
474,6,2,7197,6645,RL,3.489633,0.30770154759923973,0.30585967313203444
475,6,4,3930,3608,RL,39.121975,0.3740078865457178,0.3671505232345141
476,9,6,5013,4672,V1,13.702192,0.2487446844583885,0.24784465949369927
477,6,2,6906,6386,V1,8.381878,0.22949237524423283,0.22899140707788715
478,6,4,7330,6788,V1,88.71123,0.34894804538688573,0.347938128685375
479,7,5,8141,7368,V1,28.399294,0.6424345489319071,0.6421239868970097
480,6,7,3193,2889,AL,63.15451,0.5599300184295835,0.5426567317901869
481,8,5,8432,7937,AL,27.294226,0.37666234338994564,0.3575935303112425
482,5,7,7278,6610,AL,32.65199,0.39687187911738686,0.3917356518848543
483,6,4,6449,5960,AL,23.409632,0.3103607622194052,0.30432495947658755
484,6,4,3943,3619,LM,22.471508,0.42483019589315685,0.4200516103282711
485,4,7,5546,4925,LM,56.2226,0.5471875642865693,0.545164221844886
486,6,7,7320,6629,LM,4.782469,0.28464987218896065,0.2834223883398492
487,7,3,1498,1377,RL,14.186243,0.22815133033926066,0.22583991950277443
488,7,5,7358,6644,RL,18.009537,0.39751199092042977,0.3861468794749713
489,6,2,6608,6103,RL,32.97606,0.515996233301209,0.5032565537328808
490,5,6,8656,8001,RL,1.0259471,0.3776022219572758,0.3772918033607604
491,7,5,2249,2043,V1,15.528918,0.454575729599865,0.452620664198188
492,7,5,7033,6354,V1,25.959587,0.365563203255729,0.36528576026505366
493,8,5,10044,9446,V1,9.409211,0.3497924937197523,0.34962861631077313
494,9,4,6256,5834,V1,24.816628,0.3824540460881841,0.38233224600725807
495,6,2,2121,1947,AL,40.057537,0.3549703392019409,0.3422509653076162
496,8,5,8169,7700,AL,80.86277,0.6525124330951106,0.584047424011245
497,5,6,9242,8579,AL,8.439867,0.1658099843887749,0.15854474218270698
498,5,6,1459,1355,AL,24.51735,0.19307687332016504,0.1848536621335436
499,9,6,1533,1413,LM,41.426815,0.35242529973763354,0.34846043927543224
500,6,2,4172,3840,LM,7.274712,0.15522443482235732,0.15434735823551415
501,6,7,4744,4307,LM,10.606278,0.25957598530009907,0.25744119882135486
502,6,2,5297,4894,RL,8.710298,0.22023782596219763,0.2195350653472142
503,8,5,8148,7679,RL,47.283627,0.29656830902546294,0.2933056629848795
504,5,6,7429,6805,RL,4.823781,0.40637680856873937,0.4059327722563798
505,5,6,9081,8420,RL,287.51614,0.7037764573449149,0.6365411935693452
506,9,4,4764,4445,V1,74.022446,0.5537342321807306,0.5477790242383496
507,5,6,5120,4706,V1,3.4644012,0.19658236668216889,0.19454558255632212
508,6,6,6707,6223,V1,198.04604,0.7493693013101952,0.7413132779118449
509,4,7,6900,6110,V1,16.149584,0.4838199019628312,0.4832065917781968
510,7,3,1404,1298,AL,13.784671,0.23521171266934093,0.23395658687998944
511,6,6,6837,6336,AL,16.136744,0.21881904713687705,0.2016503130540498
512,7,3,6659,6133,AL,43.05106,0.45632457378314994,0.4367719521105685
513,6,2,8312,7721,AL,15.466236,0.30558243760734577,0.28449609642378987
514,4,7,2713,2350,LM,10.945754,0.38665454784863124,0.38484811884207176
515,6,7,7181,6513,LM,6.5108047,0.19272170763135554,0.19215603265128245
516,6,7,2689,2430,LM,16.487968,0.3440704971565266,0.33853014389874525
517,5,6,1567,1456,RL,10.19437,0.23821488711438982,0.23472171983918574
518,5,6,4270,3917,RL,43.294903,0.29837074188946283,0.2925792004224259
519,6,7,8521,7810,RL,2.9337957,0.32083177279815656,0.3201284891284871
520,6,2,1358,1240,RL,14.76861,0.1951654821547708,0.18648897291209482
521,6,2,2076,1904,V1,29.637697,0.44933726002339514,0.44341238496158286
